ship_id,trx_id,space,speed,skill,defence,attack,morale,price
10614,2924,8,13,5,8,15,14,0.15
16588,2934,11,8,13,14,7,9,0.16
17150,2941,6,15,13,5,10,14,0.18
22353,2945,11,13,7,6,14,15,0.21
21434,2946,6,15,10,10,7,11,0.13
3769,2949,5,7,8,12,14,8,0.1
3582,2953,7,16,16,6,14,16,0.3
6889,2956,6,9,10,14,11,9,0.15
9089,2957,15,14,10,14,11,14,0.242
3769,2958,5,7,8,12,14,8,0.19
16098,2963,10,11,15,12,6,8,0.17
137,2964,5,10,13,5,14,8,0.4
140,2966,15,16,16,11,8,12,0.4
14317,2970,8,12,11,14,8,8,0.1
48260,2973,11,10,8,7,15,13,0.219
48909,2974,9,10,12,8,7,13,0.155
14317,2975,8,12,11,14,8,8,0.16
11286,2980,10,5,10,14,10,13,0.13
44382,2981,11,10,9,9,8,8,0.16
10278,2987,7,6,14,5,14,10,0.155
7247,2991,10,8,13,7,11,7,0.19
3451,2992,11,8,9,9,13,8,0.15
8241,2998,12,12,8,5,8,15,0.15
10872,3004,12,15,14,11,13,11,0.5
11286,3007,10,5,10,14,10,13,0.187
3302,3011,11,15,6,13,7,6,0.1
20127,3013,8,14,9,13,5,6,0.177
9808,3015,11,5,11,13,12,13,0.23
20550,3016,6,11,14,15,13,6,0.185
20639,3018,14,14,12,14,11,11,0.549
16658,3021,12,12,6,13,15,7,0.22
18038,3023,13,15,11,13,6,15,0.3
17570,3027,7,8,13,8,14,13,0.22
12279,3029,9,11,14,13,12,11,0.25
17150,3031,6,15,13,5,10,14,0.17
25855,3033,14,14,6,8,13,13,0.29
20838,3035,8,13,11,8,15,9,0.198
26493,3036,11,14,11,13,15,14,0.43
19,3037,16,12,9,14,10,10,1.06
27915,3039,5,15,8,5,7,11,0.198
15508,3041,6,9,15,10,7,14,0.17
3504,3044,11,6,9,6,8,8,0.149
27536,3046,12,7,11,15,14,14,0.148
1390,3049,11,12,6,15,7,14,0.19
12382,3051,9,12,5,12,8,13,0.19
21016,3059,5,15,13,5,9,10,0.12
11150,3065,15,12,10,20,13,13,5.0
6728,3068,9,15,10,7,15,12,0.2
27586,3075,11,15,13,6,10,8,0.254
19721,3077,6,13,15,10,10,11,0.26
11954,3078,6,15,10,13,13,8,0.3
21016,3080,5,15,13,5,9,10,0.19
14166,3085,9,14,15,9,8,7,0.22
2809,3091,6,15,12,12,15,15,0.5
46363,3094,7,5,11,6,7,14,0.16
5857,3118,11,10,12,9,14,15,0.299
3302,3121,11,15,6,13,7,6,0.154
28649,3122,8,7,10,8,6,11,0.169
11299,3124,7,15,15,8,7,13,0.208
27536,3133,12,7,11,15,14,14,0.23
14109,3138,11,12,12,13,6,8,0.15
17809,3139,15,7,11,11,6,11,0.15
6662,3146,8,13,8,9,14,12,0.264
22951,3159,6,15,11,11,8,8,0.15
10278,3165,7,6,14,5,14,10,0.14
10278,3174,7,6,14,5,14,10,0.17
13424,3177,11,12,6,12,9,5,0.17
20180,3179,5,15,9,7,12,14,0.18
3105,3180,6,15,10,14,7,13,0.2
32346,3183,12,13,12,14,14,10,0.48
17809,3187,15,7,11,11,6,11,0.154
10801,3188,15,12,15,11,8,13,0.4
8838,3191,6,6,11,8,14,15,0.18
15944,3194,9,15,14,6,11,10,0.2
14395,3196,9,12,10,9,6,5,0.18
21510,3202,12,7,6,10,12,10,0.18
47108,3220,13,6,5,8,15,15,0.19
15915,3241,14,5,14,11,13,5,0.159
9351,3247,7,11,15,14,12,14,0.1
22548,3248,10,12,7,9,6,13,0.17
3151,3249,9,5,8,12,8,12,0.16
3295,3251,11,5,11,13,5,5,0.022
18353,3261,12,12,12,7,8,11,0.26
759,3269,14,14,14,8,15,14,0.994
5672,3277,13,13,14,12,15,10,0.7
3295,3278,11,5,11,13,5,5,0.13
11722,3279,7,11,8,12,14,5,0.24
7256,3286,9,14,15,10,9,10,0.25
11988,3289,8,10,10,11,11,12,0.2
28542,3297,14,11,15,9,9,7,0.2
11131,3303,9,9,9,7,7,10,0.18
9351,3305,7,11,15,14,12,14,0.275
16212,3310,5,9,10,11,5,8,0.16
46313,3312,6,13,11,11,11,5,0.2
12707,3315,6,8,16,10,8,15,0.295
36974,3320,5,13,15,13,15,14,0.6
8072,3339,9,10,8,8,10,13,0.18
7268,3343,5,6,9,7,8,12,0.15
6986,3347,7,9,9,9,8,10,0.2
22037,3351,9,13,6,13,10,8,0.194
12837,3354,15,9,14,6,15,11,0.75
6714,3361,9,9,6,13,6,11,0.16
9702,3368,11,6,13,11,7,15,0.17
22951,3370,6,15,11,11,8,8,0.2
13501,3373,11,7,5,12,6,9,0.075
13764,3374,5,9,10,13,7,8,0.087
15944,3378,9,15,14,6,11,10,0.245
13501,3379,11,7,5,12,6,9,0.144
28715,3382,11,10,6,13,6,8,0.16
10117,3383,8,15,15,10,13,9,0.293
13424,3384,11,12,6,12,9,5,0.2
17873,3387,10,8,5,14,14,8,0.173
13764,3394,5,9,10,13,7,8,0.14
24728,3395,11,8,5,10,11,7,0.18
20711,3404,12,13,11,10,6,12,0.18
6714,3406,9,9,6,13,6,11,0.13
17702,3411,14,14,11,7,7,8,0.16
21539,3414,12,9,13,13,12,15,0.4
18021,3415,15,8,11,9,5,14,0.15
13674,3421,13,11,7,7,14,13,0.199
13733,3424,11,6,14,6,8,11,0.12
14224,3435,9,10,15,6,15,12,0.255
6714,3443,9,9,6,13,6,11,0.14
6714,3451,9,9,6,13,6,11,0.18
10497,3453,15,5,14,8,14,8,0.155
15332,3460,11,7,11,8,5,8,0.14
18267,3462,13,9,11,12,12,11,0.19
35722,3467,6,5,13,9,11,6,0.145
14470,3469,14,13,14,11,8,14,0.22
31855,3470,11,12,10,12,14,8,0.33
28187,3473,8,6,12,11,5,7,0.15
48249,3484,11,13,6,15,15,13,0.3
6866,3489,5,13,13,7,10,10,0.3
3363,3490,13,12,8,8,5,5,0.12
15690,3492,15,15,11,14,11,15,0.7
17909,3495,12,15,11,14,16,13,1.0
22449,3497,13,6,12,15,12,16,0.25
18021,3499,15,8,11,9,5,14,0.15
9702,3500,11,6,13,11,7,15,0.15
20711,3502,12,13,11,10,6,12,0.17
13733,3503,11,6,14,6,8,11,0.12
46344,3506,8,9,7,11,7,15,0.18
9702,3509,11,6,13,11,7,15,0.192
25028,3518,11,13,12,11,7,8,0.25
6847,3526,11,15,12,5,10,8,0.25
14679,3532,5,8,11,8,13,12,0.19
28093,3533,9,10,11,8,8,12,0.15
12436,3535,14,11,11,12,10,14,0.3
7268,3537,5,6,9,7,8,12,0.105
3293,3541,9,15,13,12,5,12,0.3
20535,3548,5,15,7,14,11,8,0.2
37168,3550,10,9,8,14,10,6,0.16
25451,3554,11,11,8,6,12,15,0.2
19841,3558,9,5,14,13,7,5,0.15
25999,3561,8,9,7,16,14,13,0.24
41,3568,9,13,12,5,5,5,0.2
20550,3569,6,11,14,15,13,6,0.18
48233,3570,5,13,9,9,13,10,0.22
21451,3582,12,15,11,8,13,15,0.4
2973,3583,14,6,10,7,7,8,0.12
10538,3585,5,12,13,13,13,8,0.19
578,3598,6,15,11,11,13,9,0.27
9907,3605,8,14,13,7,11,14,0.19
28194,3610,13,8,6,14,5,6,0.185
3205,3612,8,15,13,13,10,7,0.25
2424,3616,9,6,14,10,8,13,0.21
18024,3619,6,8,15,8,5,5,0.155
10900,3622,5,14,5,14,6,8,0.15
7719,3635,11,6,13,9,14,9,0.19
11084,3638,7,9,15,12,9,8,0.23
28735,3641,5,5,8,9,11,7,0.15
2656,3644,6,12,8,14,9,15,0.21
21451,3645,12,15,11,8,13,15,0.479
24580,3655,6,14,14,15,8,9,0.18
7273,3656,7,8,9,9,10,8,0.155
17979,3662,10,12,14,11,14,7,0.31
28170,3663,11,15,12,9,12,6,0.31
12390,3664,15,7,13,6,7,9,0.16
16854,3665,5,11,12,9,11,11,0.2
14777,3680,13,14,8,6,7,11,0.169
28038,3683,11,7,15,6,5,6,0.154
14510,3685,5,13,15,5,6,10,0.153
13733,3688,11,6,14,6,8,11,0.151
45,3700,8,12,10,9,5,15,0.5
17488,3702,14,8,12,5,15,6,0.265
9660,3705,12,14,14,7,5,11,0.16
16537,3711,15,14,15,12,6,5,0.17
15121,3712,11,5,8,12,8,5,0.15
28013,3713,15,5,11,10,10,5,0.23
16537,3714,15,14,15,12,6,5,0.23
14510,3716,5,13,15,5,6,10,0.18
22130,3718,10,5,6,12,9,5,0.167
2607,3721,8,15,11,15,15,7,0.5
468,3722,11,14,7,13,9,9,0.26
3511,3726,8,13,6,13,7,15,0.2
14,3727,13,12,8,9,12,6,1.0
9660,3730,12,14,14,7,5,11,0.221
18940,3731,5,12,6,9,15,6,0.25
7755,3732,11,13,13,15,12,14,0.445
15222,3734,6,12,5,8,5,13,0.18
27936,3736,12,7,12,15,11,11,0.05
5857,3738,11,10,12,9,14,15,0.32
27390,3740,9,15,8,12,8,8,0.152
27432,3742,11,5,6,14,10,14,0.152
27336,3744,10,13,5,9,14,8,0.15
27936,3746,12,7,12,15,11,11,0.15
27432,3749,11,5,6,14,10,14,0.2
22608,3750,7,14,6,6,6,16,0.14
14798,3753,11,6,14,14,12,8,0.15
14798,3754,11,6,14,14,12,8,0.22
17793,3756,11,7,11,14,9,11,0.17
41,3757,9,13,12,5,5,5,0.25
1677,3758,13,11,10,10,9,14,0.27
17924,3762,15,14,8,12,7,13,0.285
25437,3764,11,12,8,11,12,9,0.25
6,3765,14,15,12,8,6,5,0.25
2826,3771,8,9,8,6,7,11,0.188
6,3772,14,15,12,8,6,5,1.0
2875,3774,15,9,5,13,6,11,0.34
24580,3779,6,14,14,15,8,9,0.24
18940,3782,5,12,6,9,15,6,0.29
16498,3786,13,12,7,14,11,11,0.27
27390,3787,9,15,8,12,8,8,0.194
8284,3789,5,15,14,13,10,15,0.4
15498,3790,8,12,8,5,13,13,0.18
2995,3791,10,13,6,8,6,13,0.18
10495,3793,11,9,12,5,5,7,0.2
22608,3800,7,14,6,6,6,16,0.22
14470,3801,14,13,14,11,8,14,0.3
12687,3803,6,13,14,13,11,12,0.26
28038,3806,11,7,15,6,5,6,0.185
9351,3808,7,11,15,14,12,14,0.32
17771,3810,8,12,6,5,6,10,0.15
25446,3812,13,7,7,9,8,14,0.43
16212,3817,5,9,10,11,5,8,0.176
48812,3823,8,6,15,8,7,12,0.185
3517,3831,11,11,13,13,8,6,0.21
9142,3832,13,9,10,5,5,14,0.168
38023,3839,5,12,10,5,14,8,0.166
3621,3846,12,11,8,11,7,5,0.195
14148,3847,14,15,14,8,6,13,0.2
38023,3856,5,12,10,5,14,8,0.194
33873,3859,15,15,5,13,20,5,1.45
38173,3860,11,14,6,9,7,11,0.214
7613,3862,15,13,14,14,6,7,0.5
14030,3868,6,12,8,9,7,6,0.169
11975,3869,15,5,12,12,14,12,0.34
37591,3881,10,11,6,10,7,8,0.0
134,3882,9,6,15,5,12,8,0.25
24965,3883,6,6,15,8,11,11,0.22
16068,3887,11,6,6,6,8,14,0.159
3214,3890,12,12,6,11,6,14,0.21
38078,3910,5,6,11,15,7,11,0.166
354,3912,6,11,7,12,9,6,0.39
16392,3925,8,14,14,8,7,5,0.2
28428,3931,6,6,8,8,7,14,0.14
11093,3933,15,10,13,14,9,10,0.26
28308,3942,12,10,12,10,11,10,0.25
13733,3954,11,6,14,6,8,11,0.15
12029,3956,5,12,9,5,14,15,0.2
28136,3957,14,11,10,8,8,13,0.235
13733,3959,11,6,14,6,8,11,0.175
141,3964,11,15,9,14,14,8,0.4
2986,3966,5,11,8,12,8,12,0.12
14611,3968,13,12,6,9,14,6,0.224
22561,3971,8,12,6,12,13,9,0.19
14240,3972,7,6,8,15,9,10,0.13
26533,3983,15,11,11,11,13,9,0.32
14636,3985,8,6,11,14,5,6,0.154
11489,3987,11,9,9,12,10,12,0.19
12436,3994,14,11,11,12,10,14,0.29
18450,3996,6,6,10,5,11,5,0.198
28522,4005,5,14,13,9,13,14,0.25
25511,4013,14,14,7,15,13,15,0.39
3485,4014,11,12,13,14,10,11,0.32
17967,4016,14,8,7,15,17,15,0.7
17877,4020,7,14,13,7,6,12,0.25
14240,4025,7,6,8,15,9,10,0.164
8867,4028,8,16,12,14,9,14,0.36
3958,4035,12,10,11,11,14,15,0.5
25511,4039,14,14,7,15,13,15,0.54
14662,4043,11,5,13,10,7,9,0.16
8731,4047,6,16,7,11,14,12,0.35
5650,4049,14,6,13,10,13,7,0.16
5650,4051,14,6,13,10,13,7,0.19
10355,4062,12,16,10,15,15,12,0.8
6471,4074,12,6,12,9,7,5,0.16
5710,4075,6,5,5,14,10,5,0.12
6844,4079,13,8,14,10,7,8,0.15
6844,4080,13,8,14,10,7,8,0.186
6870,4081,13,14,7,10,9,11,0.3
5710,4083,6,5,5,14,10,5,0.175
27948,4086,13,15,10,9,13,13,0.35
2884,4094,16,14,7,9,9,15,0.316
4631,4100,11,6,10,7,10,12,0.168
6668,4106,13,5,7,15,13,14,0.25
15258,4107,8,7,10,12,6,12,0.15
20180,4116,5,15,9,7,12,14,0.22
10579,4119,6,12,13,8,15,15,0.33
2977,4121,12,12,15,5,11,5,0.19
20180,4124,5,15,9,7,12,14,0.264
14034,4126,11,12,14,12,13,9,0.28
20535,4129,5,15,7,14,11,8,0.224
14627,4135,6,5,13,11,13,7,0.165
28486,4139,8,15,11,11,10,13,0.32
12140,4140,8,13,9,7,14,11,0.19
28640,4142,8,16,14,15,8,11,0.5
18341,4148,11,12,6,12,5,11,0.164
3313,4149,14,9,12,12,15,10,0.3
4631,4161,11,6,10,7,10,12,0.174
28049,4164,11,10,13,14,8,5,0.174
16973,4167,6,6,14,13,5,14,0.158
17891,4168,6,10,12,14,14,12,0.24
9181,4179,11,15,14,13,11,12,0.016
13749,4181,10,15,15,13,13,13,0.2
14104,4183,12,13,9,10,8,7,0.18
27997,4184,8,14,14,9,13,11,0.23
14880,4185,9,8,9,14,9,10,0.205
19330,4192,8,7,5,9,5,13,0.11
48812,4194,8,6,15,8,7,12,0.16
27342,4196,5,10,15,5,8,14,0.2
8271,4204,12,12,13,12,13,7,0.289
17055,4207,6,15,12,14,7,10,0.16
10158,4208,7,16,14,9,16,11,0.4
12870,4209,13,9,12,6,13,12,0.211
28786,4212,9,12,10,9,7,9,0.16
28786,4220,9,12,10,9,7,9,0.2
18235,4224,12,10,7,10,8,7,0.159
27878,4233,12,14,14,12,11,11,0.5
12242,4234,7,11,13,16,14,9,0.169
40066,4235,12,12,11,12,11,5,0.16
2253,4237,12,13,9,8,7,11,0.2
40066,4238,12,12,11,12,11,5,0.2
27390,4242,9,15,8,12,8,8,0.149
27390,4243,9,15,8,12,8,8,0.165
20284,4244,15,5,5,5,13,13,0.159
10832,4256,13,9,6,8,8,9,0.16
17771,4257,8,12,6,5,6,10,0.15
28049,4260,11,10,13,14,8,5,0.174
44376,4261,6,12,13,7,7,11,0.18
14034,4263,11,12,14,12,13,9,0.36
37591,4264,10,11,6,10,7,8,0.175
17581,4268,13,11,15,10,11,7,0.35
11660,4270,11,5,10,8,11,15,0.155
37382,4273,15,10,8,9,11,9,0.22
9142,4280,13,9,10,5,5,14,0.17
25446,4281,13,7,7,9,8,14,0.15
14611,4284,13,12,6,9,14,6,0.232
10820,4286,12,15,16,8,16,11,0.21
10495,4287,11,9,12,5,5,7,0.15
40066,4291,12,12,11,12,11,5,0.24
30752,4293,9,10,12,11,12,8,0.2
10247,4298,9,9,15,11,6,15,0.17
10760,4300,12,7,11,6,5,9,0.18
18267,4305,13,9,11,12,12,11,0.21
28246,4311,11,7,14,11,7,8,0.15
2995,4313,10,13,6,8,6,13,0.16
28585,4316,11,15,13,14,13,15,1.0
28038,4315,11,7,15,6,5,6,0.15
20284,4319,15,5,5,5,13,13,0.2
2875,4320,15,9,5,13,6,11,0.15
2885,4322,6,13,6,6,11,10,0.16
12956,4324,15,8,8,12,13,12,0.2
13155,4327,9,8,15,7,12,13,0.2
46325,4329,5,13,5,13,5,13,0.16
16643,4330,15,10,11,9,12,13,0.26
19330,4331,8,7,5,9,5,13,0.155
13276,4333,13,11,5,13,12,7,0.2
20531,4336,6,15,13,5,6,14,0.25
27997,4339,8,14,14,9,13,11,0.29
13447,4341,12,11,6,7,5,14,0.2
17891,4342,6,10,12,14,14,12,0.27
18341,4343,11,12,6,12,5,11,0.17
11484,4348,8,5,13,7,13,13,0.168
13164,4350,8,13,7,13,7,5,0.18
16848,4353,11,14,7,9,9,15,0.3
26424,4356,6,12,10,5,13,15,0.25
45872,4358,8,14,8,8,5,8,0.16
16212,4359,5,9,10,11,5,8,0.15
25438,4362,12,8,13,6,14,15,0.28
3400,4363,11,13,6,13,8,11,0.3
10247,4371,9,9,15,11,6,15,0.19
18267,4373,13,9,11,12,12,11,0.29
26584,4379,12,6,8,10,15,9,0.2
31771,4380,11,5,14,12,5,11,0.165
2587,4384,12,5,13,5,14,7,0.15
11660,4385,11,5,10,8,11,15,0.17
11660,4387,11,5,10,8,11,15,0.199
13193,4389,5,8,7,10,13,8,0.18
16155,4390,15,9,9,14,13,12,0.4
32234,4392,12,6,8,9,6,10,0.149
2885,4400,6,13,6,6,11,10,0.15
2587,4401,12,5,13,5,14,7,0.16
3166,4407,13,8,6,9,15,8,0.149
2885,4408,6,13,6,6,11,10,0.184
28797,4411,15,15,15,6,9,15,0.3
16212,4412,5,9,10,11,5,8,0.15
13107,4420,13,15,15,13,8,9,0.3
12347,4423,5,10,5,7,13,5,0.16
28458,4425,11,14,15,14,14,14,0.74
30752,4427,9,10,12,11,12,8,0.159
30752,4428,9,10,12,11,12,8,0.285
689,4429,14,15,11,9,15,7,0.35
10220,4430,10,13,10,9,9,9,0.15
10220,4431,10,13,10,9,9,9,0.21
28845,4432,9,9,5,12,14,10,0.189
3241,4433,7,10,6,16,16,15,0.5
6652,4435,6,13,14,8,13,8,0.19
21334,4437,8,5,10,9,7,12,0.142
48233,4443,5,13,9,9,13,10,0.231
28845,4448,9,9,5,12,14,10,0.235
17529,4452,11,6,14,15,13,14,0.25
11183,4456,8,11,12,6,15,8,0.18
29167,4471,11,9,6,8,13,13,0.222
16581,4474,6,5,5,12,8,14,0.1
10538,4476,5,12,13,13,13,8,0.25
48731,4480,14,11,14,5,13,13,0.26
7259,4481,7,12,6,14,6,5,0.18
7389,4483,12,5,11,12,12,11,0.35
11894,4484,11,9,11,8,11,15,0.17
11894,4487,11,9,11,8,11,15,0.25
48731,4488,14,11,14,5,13,13,0.304
11894,4490,11,9,11,8,11,15,0.274
5700,4497,11,14,8,13,8,8,0.17
28049,4499,11,10,13,14,8,5,0.19
11484,4500,8,5,13,7,13,13,0.21
13216,4501,11,5,6,8,9,14,0.165
5700,4502,11,14,8,13,8,8,0.204
14662,4504,11,5,13,10,7,9,0.2
6719,4506,12,5,6,8,8,15,0.14
14968,4507,12,13,15,7,15,14,0.3
6719,4508,12,5,6,8,8,15,0.175
867,4509,14,6,9,9,8,12,0.22
10156,4512,6,9,8,11,13,11,0.17
9854,4513,11,14,11,10,13,5,0.25
2977,4516,12,12,15,5,11,5,0.23
5700,4517,11,14,8,13,8,8,0.25
12878,4524,12,12,9,7,5,13,0.2
28740,4526,11,9,11,8,13,10,0.19
11536,4529,16,16,12,8,14,12,1.0
13677,4528,5,12,13,15,15,6,0.2
10156,4532,6,9,8,11,13,11,0.25
10863,4539,8,15,15,12,8,8,0.28
16581,4540,6,5,5,12,8,14,0.14
36744,4544,9,12,11,14,14,5,0.3
46356,4548,9,5,11,8,6,9,0.14
28583,4553,7,15,9,7,10,13,0.298
16068,4559,11,6,6,6,8,14,0.18
12436,4562,14,11,11,12,10,14,0.33
32,4565,8,15,8,8,13,8,0.3
7344,4573,15,5,7,11,5,5,0.172
10167,4574,7,5,6,9,14,10,0.17
13389,4576,15,15,11,7,11,15,0.39
25496,4577,11,10,8,14,7,13,0.23
3241,4583,7,10,6,16,16,15,1.5
14615,4585,5,13,5,12,13,8,0.24
28667,4591,14,15,11,14,15,11,1.075
28495,4593,10,11,14,5,12,14,0.27
28038,4600,11,7,15,6,5,6,0.184
46352,4601,11,14,15,10,5,15,0.27
28031,4602,12,13,8,7,14,13,0.28
10399,4609,11,7,16,8,9,14,0.25
2132,4610,12,13,16,12,12,16,0.9
136,4614,11,10,6,12,15,13,0.39
17866,4616,11,13,14,5,5,12,0.17
28916,4621,15,13,12,12,10,15,0.66
17866,4624,11,13,14,5,5,12,0.21
27536,4626,12,7,11,15,14,14,0.294
17707,4639,12,6,12,6,9,13,0.23
28855,4642,5,9,6,12,8,8,0.16
44395,4644,11,13,11,13,7,10,0.2
29747,4643,5,8,11,9,10,14,0.18
17367,4647,7,11,7,7,8,11,0.18
43977,4653,15,15,6,14,6,13,0.28
17367,4657,7,11,7,7,8,11,0.18
27336,4662,10,13,5,9,14,8,0.202
27336,4663,10,13,5,9,14,8,0.26
12094,4665,8,10,10,11,8,12,0.15
44388,4666,8,15,11,6,6,8,0.18
1383,4668,5,14,15,11,14,10,0.249
2939,4670,5,9,6,14,5,5,0.16
2939,4673,5,9,6,14,5,5,0.184
17805,4678,7,9,15,13,5,9,0.13
17805,4680,7,9,15,13,5,9,0.154
2884,4682,16,14,7,9,9,15,0.24
12867,4686,14,7,8,12,11,6,0.211
24930,4690,8,13,11,12,8,15,0.24
16994,4691,9,10,10,14,7,8,0.25
6728,4692,9,15,10,7,15,12,0.3
24936,4694,8,15,14,12,7,6,0.23
40575,4699,11,6,12,16,8,6,0.3
19603,4701,12,13,5,7,11,10,0.15
2986,4703,5,11,8,12,8,12,0.2
46806,4705,6,16,9,11,10,12,0.11
13285,4711,11,15,10,9,13,11,0.32
12117,4717,14,13,6,9,5,15,0.15
18235,4724,12,10,7,10,8,7,0.19
22608,4726,7,14,6,6,6,16,0.27
15329,4727,7,7,10,7,9,13,0.225
12117,4730,14,13,6,9,5,15,0.2
26110,4737,11,8,6,12,11,15,0.2
26110,4740,11,8,6,12,11,15,0.24
17805,4743,7,9,15,13,5,9,0.185
5192,4745,5,10,6,14,13,14,0.25
3243,4751,7,10,11,12,7,10,0.21
27971,4752,11,11,11,14,8,14,0.25
46352,4758,11,14,15,10,5,15,0.33
13764,4768,5,9,10,13,7,8,0.15
319,4769,9,15,7,11,14,11,0.8
1383,4778,5,14,15,11,14,10,0.35
12846,4780,14,15,13,9,14,12,0.55
103,4789,12,15,9,7,12,14,0.3
105,4792,5,9,11,8,11,12,0.2
108,4794,9,5,11,8,8,11,0.179
113,4799,11,11,6,8,12,13,0.6
108,4807,9,5,11,8,8,11,0.367
10760,4813,12,7,11,6,5,9,0.189
14559,4819,5,14,14,15,13,14,0.5
7344,4820,15,5,7,11,5,5,0.17
48220,4830,13,13,15,13,13,14,1.3
28524,4835,13,7,12,6,9,12,0.12
16068,4836,11,6,6,6,8,14,0.19
27143,4839,11,15,7,14,8,10,0.195
10135,4840,12,15,14,8,14,14,0.55
28524,4843,13,7,12,6,9,12,0.174
3405,4850,10,16,7,15,16,9,0.55
23819,4851,8,15,14,5,12,15,0.42
28524,4852,13,7,12,6,9,12,0.24
7259,4858,7,12,6,14,6,5,0.178
15166,4861,13,7,6,15,15,13,0.179
28306,4864,7,16,6,16,13,14,0.55
14096,4867,9,12,13,13,6,12,0.15
46344,4872,8,9,7,11,7,15,0.189
28627,4875,15,15,15,13,15,14,2.475
14395,4885,9,12,10,9,6,5,0.19
10515,4886,5,8,10,14,8,11,0.15
9028,4890,7,5,13,6,6,8,0.15
3485,4891,11,12,13,14,10,11,0.5
10515,4893,5,8,10,14,8,11,0.175
9028,4896,7,5,13,6,6,8,0.17
13216,4902,11,5,6,8,9,14,0.18
12117,4908,14,13,6,9,5,15,0.219
19827,4909,15,13,10,13,7,14,0.329
7726,4915,12,14,5,5,5,12,0.18
18113,4921,10,14,13,9,12,16,0.4
7370,4922,13,5,14,14,7,15,0.15
6257,4931,6,9,7,13,13,9,0.27
25424,4932,9,11,9,5,7,15,0.29
14244,4933,15,13,10,7,5,11,0.179
28444,4937,10,8,13,10,12,15,0.29
3465,4940,7,5,14,7,15,9,0.22
13341,4941,12,15,8,5,12,8,0.25
7649,4944,11,15,7,6,13,14,0.26
14870,4946,15,6,6,15,15,5,0.18
22499,4947,10,11,8,8,9,10,0.17
12174,4948,9,15,8,8,13,14,0.2
10896,4952,5,13,9,5,8,14,0.19
10399,4953,11,7,16,8,9,14,0.269
27852,4954,5,7,5,5,11,13,0.178
22499,4955,10,11,8,8,9,10,0.194
12076,4960,15,15,15,5,7,15,0.59
14870,4962,15,6,6,15,15,5,0.195
2112,4973,13,14,15,15,7,11,0.35
15430,4975,6,12,10,5,15,12,0.22
2484,4976,11,10,15,5,8,5,0.177
1022,4978,7,5,13,12,11,12,0.2
14870,4982,15,6,6,15,15,5,0.214
2484,4983,11,10,15,5,8,5,0.188
3582,4986,7,16,16,6,14,16,0.69
6952,4987,12,14,8,8,11,10,0.2
46344,4988,8,9,7,11,7,15,0.17
6952,4991,12,14,8,8,11,10,0.26
2934,4992,5,12,10,5,8,12,0.15
8447,4994,12,10,8,9,12,11,0.2
26912,4995,5,12,11,14,14,15,0.3
11238,4996,14,6,9,11,11,10,0.17
2934,4997,5,12,10,5,8,12,0.18
46344,5001,8,9,7,11,7,15,0.178
15921,5003,12,14,9,12,9,14,0.25
37754,5017,12,7,11,13,16,11,0.6
21555,5019,6,8,10,10,6,8,0.195
11238,5021,14,6,9,11,11,10,0.194
11677,5024,8,12,14,8,15,9,0.28
11238,5031,14,6,9,11,11,10,0.2
12281,5037,15,15,15,13,14,15,0.9
13341,5042,12,15,8,5,12,8,0.235
17791,5048,11,8,5,15,7,10,0.175
44395,5050,11,13,11,13,7,10,0.23
12677,5056,11,11,14,14,5,8,0.17
3310,5059,5,15,11,12,10,15,0.38
26038,5061,13,10,11,9,11,10,0.36
17665,5064,14,9,14,11,8,15,0.36
13764,5069,5,9,10,13,7,8,0.174
22211,5075,6,5,5,11,7,9,0.055
22211,5076,6,5,5,11,7,9,0.15
48211,5080,11,9,16,6,12,10,0.3
8447,5093,12,10,8,9,12,11,0.249
22211,5095,6,5,5,11,7,9,0.179
25532,5097,12,6,12,8,9,14,0.265
22244,5099,11,16,10,16,8,15,0.73
17358,5107,15,12,9,14,11,8,0.25
22944,5113,13,12,12,11,10,14,0.3
2954,5119,15,15,15,8,15,13,0.98
10771,5128,8,7,15,5,15,9,0.19
28507,5132,10,12,13,6,14,6,0.3
9299,5136,8,15,6,8,7,7,0.19
14615,5141,5,13,5,12,13,8,0.24
17692,5143,13,13,5,11,12,8,0.24
33962,5144,8,13,15,11,7,14,0.178
13098,5147,12,5,8,11,6,7,0.16
13419,5150,11,13,11,6,14,14,0.3
22497,5154,11,14,8,5,7,13,0.22
13098,5156,12,5,8,11,6,7,0.18
25756,5165,6,6,14,11,5,5,0.16
13570,5166,6,8,6,14,5,11,0.159
15158,5167,6,15,5,12,13,15,0.39
12325,5172,15,11,12,11,8,13,0.17
25412,5182,8,5,15,9,13,12,0.22
13216,5185,11,5,6,8,9,14,0.18
48233,5187,5,13,9,9,13,10,0.27
16206,5190,11,13,13,12,7,13,0.28
25412,5191,8,5,15,9,13,12,0.21
13482,5192,8,12,13,11,8,6,0.178
28077,5194,7,9,12,13,6,9,0.178
18003,5200,11,14,13,8,7,14,0.39
26811,5203,14,6,7,9,10,7,0.16
28274,5204,13,12,6,15,13,13,0.33
3351,5205,13,11,6,11,14,14,0.249
12267,5209,6,14,11,12,7,14,0.25
27878,5210,12,14,14,12,11,11,0.52
3275,5216,5,5,11,11,7,5,0.17
9755,5218,14,6,5,10,6,14,0.15
7506,5219,13,12,13,14,11,8,0.2
34976,5220,11,14,6,15,7,7,0.3
10279,5221,12,10,10,15,7,15,0.29
12325,5229,15,11,12,11,8,13,0.279
